Id;SectionId;PartId;ParentSectionPartsId;PageNumber;Additional_Info;Quantity;Remarks
891;438;381;;36;;1;
892;438;381;;36;;1;
893;439;403;;36;;1;
894;439;403;;36;;1;
895;440;541;;36;;0;Reference only
896;440;541;;36;;0;Reference only
897;441;182;;36;;2;
898;441;182;;36;;2;
899;442;379;;36;;1;
900;442;379;;36;;1;
901;443;404;;36;;1;
902;443;404;;36;;1;
903;444;619;;36;;2;
904;444;619;;36;;2;
905;445;84;;36;;1;
906;445;84;;36;;1;
907;446;217;;36;;2;
908;446;217;;36;;2;
909;447;116;;36;;2;
910;447;116;;36;;2;
911;448;115;;36;;1;
912;448;115;;36;;1;
913;449;473;;36;;1;
914;449;473;;36;;1;
915;450;395;;36;;1;
916;450;395;;36;;1;
917;451;472;;36;;1;
918;451;472;;36;;1;
919;452;371;;36;;1;
920;452;371;;36;;1;
921;453;520;;36;1/4 in. diam.;1;
922;453;520;;36;1/4 in. diam.;1;
923;454;151;;36;Pedal;1;
924;454;151;;36;Pedal;1;
925;455;398;;36;;1;
926;455;398;;36;;1;
927;456;414;;36;;1;
928;456;414;;36;;1;
929;457;153;;36;;1;
930;457;153;;36;;1;
931;458;393;;36;;1;
932;458;393;;36;;1;
933;459;804;;36;;1;
934;459;804;;36;;1;
935;460;425;;38;;1;Not illus.
936;460;425;;38;;1;Not illus.
937;460;459;;38;;1;Not illus.
938;460;459;;38;;1;Not illus.
939;461;157;;38;Clutch securing nut  ;1;
940;461;157;;38;Clutch securing nut  ;1;
941;462;407;;38;;1;
942;462;407;;38;;1;
943;463;408;;38;;1;
944;463;408;;38;;1;
945;464;361;;38;;20;
946;464;361;;38;;20;
947;465;436;;38;;1;
948;465;436;;38;;1;
949;466;428;;38;;1;
950;466;428;;38;;1;
951;467;426;;38;;1;
952;467;426;;38;;1;
953;468;216;;38;;3;
954;468;216;;38;;3;
955;469;435;;38;;1;
956;469;435;;38;;1;
957;470;382;;38;;3;
958;470;382;;38;;3;
959;471;383;;38;;3;
960;471;383;;38;;3;
961;472;427;;38;;1;
962;472;427;;38;;1;
963;473;446;;38;;3;
964;473;446;;38;;3;
965;474;448;;38;;6;
966;474;448;;38;;6;
967;475;374;;38;;6;
968;475;374;;38;;6;
969;476;434;;38;;1;
970;476;434;;38;;1;
971;477;392;;38;;1;
972;477;392;;38;;1;
973;478;70;;38;;1;
974;478;70;;38;;1;
975;479;387;;38;;3;
976;479;387;;38;;3;
977;480;437;;38;;3;
978;480;437;;38;;3;
979;481;402;;38;;3;
980;481;402;;38;;3;
981;482;624;;38;;1;
982;482;624;;38;;1;
983;483;456;;38;;1;
984;483;456;;38;;1;
985;484;505;;40;5/8 in. x 3/8 in. x 107 links;1;
986;484;505;;40;5/8 in. x 3/8 in. x 107 links;1;
987;485;854;;40;;1;
988;485;854;;40;;1;
989;486;932;;40;;1;
990;486;932;;40;;1;
991;487;733;;40;;6;
992;487;733;;40;;6;
993;488;754;;40;;1;(also listed with crankcase group)
994;488;754;;40;;1;(also listed with crankcase group)
995;489;752;;40;;1;
996;489;752;;40;;1;
997;490;741;;40;;1;
998;490;741;;40;;1;
999;491;753;;40;;1;
1000;491;753;;40;;1;
1001;492;818;;40;;1;
1002;492;818;;40;;1;
1003;493;585;;40;3/8 in. Triplex x 84 links;1;
1004;493;585;;40;3/8 in. Triplex x 84 links;1;
1005;494;232;;40;Stator;2;
1006;494;232;;40;Stator;2;
1007;495;231;;40;Stator;1;
1008;495;231;;40;Stator;1;
1009;496;1311;;40;;1;Lucas 47205
1010;496;1311;;40;;1;Lucas 47205
1011;497;814;;40;;1;
1012;497;814;;40;;1;
1013;498;740;;40;;1;
1014;498;740;;40;;1;
1015;499;619;;40;;3;
1016;499;619;;40;;3;
1017;500;74;;40;;3;
1018;500;74;;40;;3;
1019;501;948;;40;;1;
1020;501;948;;40;;1;
1021;502;944;;40;;1;
1022;502;944;;40;;1;
1023;503;462;;40;;1;
1024;503;462;;40;;1;
1025;504;355;;40;;1;
1026;504;355;;40;;1;
1027;505;464;;40;;1;
1028;505;464;;40;;1;
1029;506;933;;40;;2;
1030;506;933;;40;;2;
1031;507;835;;40;;2;
1032;507;835;;40;;2;
1033;508;115;;40;;6;
1034;508;115;;40;;6;
1035;509;117;;40;;2;
1036;509;117;;40;;2;
1037;510;153;;40;;2;
1038;510;153;;40;;2;
1039;511;962;;40;;2;
1040;511;962;;40;;2;
1041;512;465;;40;;1;
1042;512;465;;40;;1;
1043;513;401;;40;;1;
1044;513;401;;40;;1;
1045;514;26;;40;;1;
1046;514;26;;40;;1;
1047;515;540;;40;;1;
1048;515;540;;40;;1;
1049;516;102;;40;primary cover;1;
1050;516;102;;40;primary cover;1;
1051;517;781;;40;drain plug;1;
1052;517;781;;40;drain plug;1;
1053;518;549;;42;;1;Not illustrated
1054;518;549;;42;;1;Not illustrated
1055;519;1140;;42;;1;
1056;519;1140;;42;;1;
1057;520;898;;42;;1;
1058;520;898;;42;;1;
1059;521;565;;42;;1;
1060;521;565;;42;;1;
1061;522;1075;;42;;1;
1062;522;1075;;42;;1;
1063;523;888;;42;;1;
1064;523;888;;42;;1;
1065;524;1027;;42;;2;
1066;524;1027;;42;;2;
1067;525;514;;42;;4;Sump plate to frame
1068;525;514;;42;;4;Sump plate to frame
1069;526;210;;42; Sump plate to frame;4;Sump plate to frame
1070;526;210;;42; Sump plate to frame;4;Sump plate to frame
1071;527;84;;42;;4;Sump plate to frame
1072;527;84;;42;;4;Sump plate to frame
1073;528;972;;42;;1;
1074;528;972;;42;;1;
1075;529;706;;42;;1;
1076;529;706;;42;;1;
1077;530;952;;42;;1;
1078;530;952;;42;;1;
1079;531;925;;42;;1;
1080;531;925;;42;;1;
1081;532;185;;42;Junction block to crankcase;1;Junction block to crankcase
1082;532;185;;42;Junction block to crankcase;1;Junction block to crankcase
1083;533;727;;42;;1;Junction block to crankcase
1084;533;727;;42;;1;Junction block to crankcase
1085;534;903;;42;;1;
1086;534;903;;42;;1;
1087;535;706;;42;;4;
1088;535;706;;42;;4;
1089;536;155;;42;;2;
1090;536;155;;42;;2;
1091;537;904;;42;;1;
1092;537;904;;42;;1;
1093;538;775;;42;rocker feed pipe;2;
1094;538;775;;42;rocker feed pipe;2;
1095;539;953;;42;;1;
1096;539;953;;42;;1;
1097;540;775;;42;return pipe;1;
1098;540;775;;42;return pipe;1;
1099;541;990;;42;feed pipe;1;
1100;541;990;;42;feed pipe;1;
1101;542;954;;42;;1;
1102;542;954;;42;;1;
1103;543;861;;42;;1;
1104;543;861;;42;;1;
1105;544;1109;;42;front;1;
1106;544;1109;;42;front;1;
1107;545;1088;;42;rear;1;
1108;545;1088;;42;rear;1;
1109;546;1111;;42;;1;
1110;546;1111;;42;;1;
1111;547;1178;;42;vent pipe to T-piece;1;
1112;547;1178;;42;vent pipe to T-piece;1;
1113;548;509;;42;breather pipe, front and rear;2;
1114;548;509;;42;breather pipe, front and rear;2;
1115;549;1007;;42;breather pipe to fender;4;
1116;549;1007;;42;breather pipe to fender;4;
1117;550;1210;;42;;4;
1118;550;1210;;42;;4;
1119;551;970;;42;;4;
1120;551;970;;42;;4;
1121;552;1102;;42;;1;
1122;552;1102;;42;;1;
1123;553;1045;;42;;1;
1124;553;1045;;42;;1;
1125;554;204;;42;;2;
1126;554;204;;42;;2;
1127;555;86;;42;;2;
1128;555;86;;42;;2;
1129;556;1006;;42;;1;
1130;556;1006;;42;;1;
1131;557;981;;42;;1;
1132;557;981;;42;;1;
1133;558;85;;42;;1;
1134;558;85;;42;;1;
1135;559;987;;42;;1;
1136;559;987;;42;;1;
1137;560;399;;42;centre stand;1;
1138;560;399;;42;centre stand;1;
1139;561;21;;42;;1;Prop stand stop
1140;561;21;;42;;1;Prop stand stop
1141;562;69;;42;;1;Prop stand stop
1142;562;69;;42;;1;Prop stand stop
1143;563;647;;42;oil return pipe;1;
1144;563;647;;42;oil return pipe;1;
1145;564;649;;42;oil feed pipe;1;
1146;564;649;;42;oil feed pipe;1;
1147;565;1141;;44;;1;
1148;565;1141;;44;;1;
1149;566;500;;44;;2;
1150;566;500;;44;;2;
1151;567;825;;44;grease nipple;2;
1152;567;825;;44;grease nipple;2;
1153;568;1015;;44;pivot arm;4;
1154;568;1015;;44;pivot arm;4;
1155;569;1022;;44;swinging arm pivot;2;
1156;569;1022;;44;swinging arm pivot;2;
1157;570;1020;;44;;1;
1158;570;1020;;44;;1;
1159;571;1018;;44;;1;
1160;571;1018;;44;;1;
1161;572;1024;;44;;4;
1162;572;1024;;44;;4;
1163;573;206;;44;swinging arm;1;
1164;573;206;;44;swinging arm;1;
1165;574;1012;;44;swinging arm pivot;2;
1166;574;1012;;44;swinging arm pivot;2;
1167;575;89;;44;swinging arm pivot;1;
1168;575;89;;44;swinging arm pivot;1;
1169;576;1138;;44;;1;
1170;576;1138;;44;;1;
1171;577;85;;44;;1;
1172;577;85;;44;;1;
1173;578;618;;44;;1;
1174;578;618;;44;;1;
1175;579;246;;44;torque stay to swinging arm;1;
1176;579;246;;44;torque stay to swinging arm;1;
1177;580;516;;44;torque stay to swinging arm;1;
1178;580;516;;44;torque stay to swinging arm;1;
1179;581;86;;44;torque stay to swinging arm;1;
1180;581;86;;44;torque stay to swinging arm;1;
1181;582;575;;44;;2;Girling 64052564
1182;582;575;;44;;2;Girling 64052564
1183;583;695;;44;;0;Girling
1184;583;695;;44;;0;Girling
1185;584;1272;;44;;4;Girling 64533645
1186;584;1272;;44;;4;Girling 64533645
1187;585;1270;;44;;4;Girling 9054/1 71
1188;585;1270;;44;;4;Girling 9054/1 71
1189;586;1321;;44;110 lbs. chrome;2;Girling 64543708
1190;586;1321;;44;110 lbs. chrome;2;Girling 64543708
1191;587;48;;44;damper,top;2;
1192;587;48;;44;damper,top;2;
1193;588;515;;44;damper,top;2;
1194;588;515;;44;damper,top;2;
1195;589;85;;44;damper,top;2;
1196;589;85;;44;damper,top;2;
1197;590;47;;44;damper,lower;2;
1198;590;47;;44;damper,lower;2;
1199;591;515;;44;;2;
1200;591;515;;44;;2;
1201;592;85;;44;;2;
1202;592;85;;44;;2;
1203;593;1017;;44;;1;
1204;593;1017;;44;;1;
1205;594;518;;44;front chainguard fixing;1;
1206;594;518;;44;front chainguard fixing;1;
1207;595;27;;44;chainguard fixing front;1;
1208;595;27;;44;chainguard fixing front;1;
1209;596;1143;;46;left and right;2;
1210;596;1143;;46;left and right;2;
1211;597;62;;46;Footrest-Right;1;
1212;597;62;;46;Footrest-Right;1;
1213;598;60;;46;Footrest-Left;1;
1214;598;60;;46;Footrest-Left;1;
1215;599;517;;46;;2;
1216;599;517;;46;;2;
1217;600;995;;46;;2;
1218;600;995;;46;;2;
1219;601;1136;;46;;1;
1220;601;1136;;46;;1;
1221;602;1162;;46;;1;
1222;602;1162;;46;;1;
1223;603;242;;46;Anchor bolt - left;1;
1224;603;242;;46;Anchor bolt - left;1;
1225;603;244;;46;Anchor bolt - right;1;
1226;603;244;;46;Anchor bolt - right;1;
1227;604;29;;46;;2;Footrest swivel
1228;604;29;;46;;2;Footrest swivel
1229;605;992;;46;;2;Footrest swivel
1230;605;992;;46;;2;Footrest swivel
1231;606;84;;46;;2;Footrest swivel
1232;606;84;;46;;2;Footrest swivel
1233;607;85;;46;;2;Footrest to frame
1234;607;85;;46;;2;Footrest to frame
1235;608;963;;46;;2;Footrest to frame
1236;608;963;;46;;2;Footrest to frame
1237;609;988;;46;;2;
1238;609;988;;46;;2;
1239;610;1134;;46;;1;
1240;610;1134;;46;;1;
1241;611;1043;;46;;1;
1242;611;1043;;46;;1;
1243;612;87;;46;;2;
1244;612;87;;46;;2;
1245;613;1125;;46;;1;
1246;613;1125;;46;;1;
1247;614;1124;;46;;1;
1248;614;1124;;46;;1;
1249;615;22;;46;;4;Rear motor plates to frame
1250;615;22;;46;;4;Rear motor plates to frame
1251;616;23;;46;;1;Rear motor plates to frame
1252;616;23;;46;;1;Rear motor plates to frame
1253;617;84;;46;;5;Rear motor plates to frame
1254;617;84;;46;;5;Rear motor plates to frame
1255;618;514;;46;;9;Rear motor plates to frame
1256;618;514;;46;;9;Rear motor plates to frame
1257;619;39;;46;;2;Motor to motor plates
1258;619;39;;46;;2;Motor to motor plates
1259;620;42;;46;;2;Motor to motor plates
1260;620;42;;46;;2;Motor to motor plates
1261;621;84;;46;;4;Motor to motor plates
1262;621;84;;46;;4;Motor to motor plates
1263;622;512;;46;;8;Motor to motor plates
1264;622;512;;46;;8;Motor to motor plates
1265;623;1028;;46;left;1;Motor to frame centre bottom
1266;623;1028;;46;left;1;Motor to frame centre bottom
1267;624;1030;;46;right;1;Motor to frame centre bottom
1268;624;1030;;46;right;1;Motor to frame centre bottom
1269;625;212;;46; Motor to frame centre bottom;1;Motor to frame centre bottom
1270;625;212;;46; Motor to frame centre bottom;1;Motor to frame centre bottom
1271;626;66;;46;Motor to frame - centre bottom;1;Motor to frame centre bottom
1272;626;66;;46;Motor to frame - centre bottom;1;Motor to frame centre bottom
1273;627;622;;46;;1;Motor to frame centre bottom
1274;627;622;;46;;1;Motor to frame centre bottom
1275;628;516;;46;;1;Motor to frame centre bottom
1276;628;516;;46;;1;Motor to frame centre bottom
1277;629;1032;;46;left;1;Motor fixing front
1278;629;1032;;46;left;1;Motor fixing front
1279;630;1034;;46;right;1;Motor fixing front
1280;630;1034;;46;right;1;Motor fixing front
1281;631;58;;46;;1;Motor fixing front
1282;631;58;;46;;1;Motor fixing front
1283;632;86;;46;;1;Motor fixing front
1284;632;86;;46;;1;Motor fixing front
1285;633;516;;46;;1;Motor fixing front
1286;633;516;;46;;1;Motor fixing front
1287;634;1042;;46;;1;
1288;634;1042;;46;;1;
1289;635;25;;46;;1;Bracket to frame
1290;635;25;;46;;1;Bracket to frame
1291;636;1038;;46;;1;Bracket to frame
1292;636;1038;;46;;1;Bracket to frame
1293;637;530;;46;;1;Bracket to frame
1294;637;530;;46;;1;Bracket to frame
1295;638;1049;;46;;1;
1296;638;1049;;46;;1;
1297;639;926;;48;left;1;
1298;639;926;;48;left;1;
1299;640;928;;48;right;1;
1300;640;928;;48;right;1;
1301;641;864;;48;;2;
1302;641;864;;48;;2;
1303;642;255;;48;;2;
1304;642;255;;48;;2;
1305;643;241;;48;;2;
1306;643;241;;48;;2;
1307;644;776;;48;;2;
1308;644;776;;48;;2;
1309;645;97;;48;;2;
1310;645;97;;48;;2;
1311;646;79;;48;;2;
1312;646;79;;48;;2;
1313;647;782;;48;;2;Exhaust pipes to coupling pipe
1314;647;782;;48;;2;Exhaust pipes to coupling pipe
1315;648;731;;48;;4;Exhaust pipes to coupling pipe
1316;648;731;;48;;4;Exhaust pipes to coupling pipe
1317;649;31;;48;;2;Exhaust pipes to coupling pipe
1318;649;31;;48;;2;Exhaust pipes to coupling pipe
1319;650;80;;48;;2;Exhaust pipes to coupling pipe
1320;650;80;;48;;2;Exhaust pipes to coupling pipe
1321;651;820;;48;;1;
1322;651;820;;48;;1;
1323;652;762;;48;;2;Exhaust pipes to mufflers
1324;652;762;;48;;2;Exhaust pipes to mufflers
1325;653;729;;48;;4;Exhaust pipes to mufflers
1326;653;729;;48;;4;Exhaust pipes to mufflers
1327;654;36;;48;;2;Exhaust pipes to mufflers
1328;654;36;;48;;2;Exhaust pipes to mufflers
1329;655;619;;48;;2;Exhaust pipes to mufflers
1330;655;619;;48;;2;Exhaust pipes to mufflers
1331;656;80;;48;;2;Exhaust pipes to mufflers
1332;656;80;;48;;2;Exhaust pipes to mufflers
1333;657;939;;48;;2;
1334;657;939;;48;;2;
1335;658;1130;;48;muffler right;1;
1336;658;1130;;48;muffler right;1;
1337;659;17;;48;;4;Muffler to hanger
1338;659;17;;48;;4;Muffler to hanger
1339;660;79;;48;;4;Muffler to hanger
1340;660;79;;48;;4;Muffler to hanger
1341;661;620;;48;;4;Muffler to hanger
1342;661;620;;48;;4;Muffler to hanger
1343;662;1132;;48;;1;
1344;662;1132;;48;;1;
1345;663;527;;48;;2;
1346;663;527;;48;;2;
1347;664;1239;;50;;1;U.S.A.
1348;664;1239;;50;;1;U.S.A.
1349;664;1262;;50;;1;General
1350;664;1262;;50;;1;General
1351;665;1235;;50;;1;
1352;665;1235;;50;;1;
1353;666;47;;50;;1;
1354;666;47;;50;;1;
1355;667;85;;50;;1;
1356;667;85;;50;;1;
1357;668;515;;50;;1;
1358;668;515;;50;;1;
1359;669;78;;50;;2;
1360;669;78;;50;;2;
1361;670;976;;50;;1;
1362;670;976;;50;;1;
1363;671;481;;50;;1;
1364;671;481;;50;;1;
1365;672;156;;50;;1;
1366;672;156;;50;;1;
1367;673;1207;;50;;1;
1368;673;1207;;50;;1;
1369;674;1009;;50;;2;
1370;674;1009;;50;;2;
1371;675;1221;;50;;2;
1372;675;1221;;50;;2;
1373;676;1220;;50;;2;
1374;676;1220;;50;;2;
1375;677;1236;;50;;1;
1376;677;1236;;50;;1;
1377;678;50;;50;RIGHT;1;
1378;678;50;;50;RIGHT;1;
1379;678;1253;;50;left;1;
1380;678;1253;;50;left;1;
1381;679;963;;50;;3;
1382;679;963;;50;;3;
1383;680;85;;50;;2;
1384;680;85;;50;;2;
1385;681;1234;;50;;2;
1386;681;1234;;50;;2;
1387;682;1222;;50;;2;
1388;682;1222;;50;;2;
1389;683;1216;;50;;2;
1390;683;1216;;50;;2;
1391;684;1241;;50;LEFT (complete);1;
1392;684;1241;;50;LEFT (complete);1;
1393;685;1260;;50;RIGHT (complete);1;
1394;685;1260;;50;RIGHT (complete);1;
1395;686;1247;;50;wheel spindle - left;1;
1396;686;1247;;50;wheel spindle - left;1;
1397;687;1249;;50;wheel spindle - right;1;
1398;687;1249;;50;wheel spindle - right;1;
1399;688;209;;50;;8;
1400;688;209;;50;;8;
1401;689;65;;50;;8;
1402;689;65;;50;;8;
1403;690;533;;50;;8;
1404;690;533;;50;;8;
1405;691;1211;;50;;2;
1406;691;1211;;50;;2;
1407;692;1210;;50;;2;
1408;692;1210;;50;;2;
1409;693;1209;;50;;2;
1410;693;1209;;50;;2;
1411;694;1213;;50;;2;
1412;694;1213;;50;;2;
1413;695;1215;;50;;2;
1414;695;1215;;50;;2;
1415;696;77;;50;;2;
1416;696;77;;50;;2;
1417;697;1214;;50;;2;
1418;697;1214;;50;;2;
1419;698;1233;;50;;2;
1420;698;1233;;50;;2;
1421;699;1238;;50;;2;
1422;699;1238;;50;;2;
1423;700;1229;;50;;2;
1424;700;1229;;50;;2;
1425;701;1232;;50;;1;
1426;701;1232;;50;;1;
1427;702;221;;50;caliper to outer member;2;
1428;702;221;;50;caliper to outer member;2;
1429;703;1237;;50;;2;
1430;703;1237;;50;;2;
1431;704;1251;;50;outer cover;2;
1432;704;1251;;50;outer cover;2;
1433;705;1212;;50;;2;
1434;705;1212;;50;;2;
1435;706;977;;52;throttle cable;1;Not illustrated
1436;706;977;;52;throttle cable;1;Not illustrated
1437;706;1191;;52;fork outer cover (Not U.S.A.);2;
1438;706;1191;;52;fork outer cover (Not U.S.A.);2;
1439;707;1243;;52;left - alternative fitment (Not U.S.A);1;
1440;707;1243;;52;left - alternative fitment (Not U.S.A);1;
1441;707;1255;;52;left;1;
1442;707;1255;;52;left;1;
1443;708;1245;;52;right - alternative fitment (Not U.S.A);1;
1444;708;1245;;52;right - alternative fitment (Not U.S.A);1;
1445;708;1257;;52;right;1;
1446;708;1257;;52;right;1;
1447;709;1225;;52;left;1;
1448;709;1225;;52;left;1;
1449;710;1230;;52;right;1;
1450;710;1230;;52;right;1;
1451;711;1201;;52;;2;
1452;711;1201;;52;;2;
1453;712;1202;;52;;4;
1454;712;1202;;52;;4;
1455;713;1203;;52;;4;
1456;713;1203;;52;;4;
1457;714;208;;52;Attachment bolt  ;4;
1458;714;208;;52;Attachment bolt  ;4;
1459;715;1217;;52;damper valve;1;
1460;715;1217;;52;damper valve;1;
1461;716;297;;54;;1;
1462;716;297;;54;;1;
1463;717;298;;54;SPOKES AND HUB ASSEMBLY (complete);1;
1464;717;298;;54;SPOKES AND HUB ASSEMBLY (complete);1;
1465;718;287;;54;;1;
1466;718;287;;54;;1;
1467;719;283;;54;left half;1;
1468;719;283;;54;left half;1;
1469;720;285;;54;right half;1;
1470;720;285;;54;right half;1;
1471;721;290;;54;outer;20;
1472;721;290;;54;outer;20;
1473;722;288;;54;inner;20;
1474;722;288;;54;inner;20;
1475;723;271;;54;;40;
1476;723;271;;54;;40;
1477;724;293;;54;wheel spindle;1;
1478;724;293;;54;wheel spindle;1;
1479;725;295;;54;left;1;
1480;725;295;;54;left;1;
1481;726;370;;54;left (metric 125);1;
1482;726;370;;54;left (metric 125);1;
1483;727;296;;54;left;1;
1484;727;296;;54;left;1;
1485;728;268;;54;right;2;
1486;728;268;;54;right;2;
1487;729;266;;54;right (metric 120);1;
1488;729;266;;54;right (metric 120);1;
1489;730;359;;54;right;1;
1490;730;359;;54;right;1;
1491;731;292;;54;;1;
1492;731;292;;54;;1;
1493;732;302;;54;;1;
1494;732;302;;54;;1;
1495;733;238;;54;;4;
1496;733;238;;54;;4;
1497;734;803;;54;V Disc to hub;4;
1498;734;803;;54;V Disc to hub;4;
1499;735;96;;54;;4;
1500;735;96;;54;;4;
1501;736;281;;54;;0;As reqd.
1502;736;281;;54;;0;As reqd.
1503;737;282;;54;;0;As reqd.
1504;737;282;;54;;0;As reqd.
1505;738;581;;56;;1;
1506;738;581;;56;;1;
1507;739;616;;56;;1;
1508;739;616;;56;;1;
1509;740;303;;56;;1;AP.LTD
1510;740;303;;56;;1;AP.LTD
1511;741;264;;56;;1;AP.LTD
1512;741;264;;56;;1;AP.LTD
1513;742;1370;;56;;1;
1514;742;1370;;56;;1;
1515;743;634;;56;;1;
1516;743;634;;56;;1;
1517;744;633;;56;;1;
1518;744;633;;56;;1;
1519;745;635;;56;;1;
1520;745;635;;56;;1;
1521;746;1356;;56;;1;
1522;746;1356;;56;;1;
1523;747;1357;;56;;1;
1524;747;1357;;56;;1;
1525;748;1358;;56;;1;
1526;748;1358;;56;;1;
1527;749;1359;;56;;1;
1528;749;1359;;56;;1;
1529;750;1360;;56;;1;
1530;750;1360;;56;;1;
1531;751;1361;;56;;1;
1532;751;1361;;56;;1;
1533;752;1362;;56;;1;
1534;752;1362;;56;;1;
1535;753;1363;;56;;1;
1536;753;1363;;56;;1;
1537;754;1364;;56;;1;
1538;754;1364;;56;;1;
1539;755;1365;;56;;1;
1540;755;1365;;56;;1;
1541;756;1366;;56;;1;
1542;756;1366;;56;;1;
1543;757;223;;56;;1;
1544;757;223;;56;;1;
1545;758;79;;56;;1;
1546;758;79;;56;;1;
1547;759;224;;56;short;2;
1548;759;224;;56;short;2;
1549;760;226;;56;long;2;
1550;760;226;;56;long;2;
1551;761;787;;56;;1;
1552;761;787;;56;;1;
1553;762;611;;56;;1;
1554;762;611;;56;;1;
1555;763;610;;56;;1;
1556;763;610;;56;;1;
1557;764;612;;56;;1;
1558;764;612;;56;;1;
1559;765;613;;56;;1;
1560;765;613;;56;;1;
1561;766;606;;56;master cylinder/top yoke;1;For high handlebar
1562;766;606;;56;master cylinder/top yoke;1;For high handlebar
1563;766;655;;56;master cylinder/top yoke;1;For low handlebar
1564;766;655;;56;master cylinder/top yoke;1;For low handlebar
1565;767;608;;56;top yoke/bottom yoke;1;
1566;767;608;;56;top yoke/bottom yoke;1;
1567;768;609;;56;;3;
1568;768;609;;56;;3;
1569;769;718;;56;;3;
1570;769;718;;56;;3;
1571;770;604;;56;bottom yoke/fork leg;1;
1572;770;604;;56;bottom yoke/fork leg;1;
1573;771;1170;;56;pipe support;1;
1574;771;1170;;56;pipe support;1;
1575;772;18;;56;;2;Bracket to fork leg and bridge piece
